0.000199, 0.019900, 20
0.000855, 0.032798, 20
0.002331, 0.073798, 20
0.004791, 0.123004, 20
0.008235, 0.172221, 20
0.012664, 0.221453, 20
0.018079, 0.270706, 20
0.024478, 0.319985, 20
0.031864, 0.369293, 20
0.040237, 0.418637, 20
0.049597, 0.468021, 20
0.059946, 0.517451, 20
0.071285, 0.566934, 20
0.083614, 0.616474, 20
0.096936, 0.666079, 20
0.111251, 0.715755, 20
0.126561, 0.765509, 20
0.142868, 0.815349, 20
0.160174, 0.865282, 20
0.178480, 0.915317, 20
0.197790, 0.965462, 20
0.218104, 1.015727, 20
0.239426, 1.066121, 20
0.261760, 1.116653, 20
0.285106, 1.167335, 20
0.309470, 1.218177, 20
0.334854, 1.269189, 20
0.361261, 1.320384, 20
0.388697, 1.371774, 20
0.417164, 1.423372, 20
0.446668, 1.475189, 20
0.477213, 1.527239, 20
0.508803, 1.579537, 20
0.541445, 1.632094, 20
0.575144, 1.684926, 20
0.609905, 1.738048, 20
0.645734, 1.791472, 20
0.682639, 1.845214, 20
0.720624, 1.899289, 20
0.759699, 1.953712, 20
0.799869, 2.008497, 20
0.841142, 2.063659, 20
0.883526, 2.119212, 20
0.927029, 2.175171, 20
0.971660, 2.231550, 20
1.017428, 2.288363, 20
1.064340, 2.345624, 20
1.112407, 2.403345, 20
1.161638, 2.461540, 20
1.212042, 2.520220, 20
1.263630, 2.579398, 20
1.316412, 2.639083, 20
1.370398, 2.699288, 20
1.425598, 2.760022, 20
1.482024, 2.821293, 20
1.539686, 2.883112, 20
1.598596, 2.945484, 20
1.658764, 3.008419, 20
1.720203, 3.071923, 20
1.782923, 3.136001, 20
1.846936, 3.200659, 20
1.912254, 3.265903, 20
1.978889, 3.331735, 20
2.046852, 3.398162, 20
2.116156, 3.465186, 20
2.186812, 3.532810, 20
2.258833, 3.601038, 20
2.332046, 3.660658, 20
2.406091, 3.702281, 20
2.480604, 3.725624, 20
2.555398, 3.739724, 20
2.630474, 3.753792, 20
2.705831, 3.767826, 20
2.781467, 3.781826, 20
