0.000199, 0.019900, 20
0.001080, 0.044054, 20
0.003063, 0.099126, 20
0.006367, 0.165224, 20
0.010994, 0.231344, 20
0.016944, 0.297494, 20
0.024217, 0.363683, 20
0.032816, 0.429920, 20
0.042740, 0.496214, 20
0.053992, 0.562574, 20
0.066572, 0.629010, 20
0.080482, 0.695531, 20
0.095725, 0.762148, 20
0.112303, 0.828869, 20
0.130217, 0.895707, 20
0.149470, 0.962671, 20
0.170066, 1.029773, 20
0.192006, 1.097025, 20
0.215295, 1.164438, 20
0.239936, 1.232025, 20
0.265932, 1.299800, 20
0.293287, 1.367775, 20
0.322006, 1.435967, 20
0.352094, 1.504388, 20
0.383555, 1.573056, 20
0.416395, 1.641987, 20
0.450619, 1.711198, 20
0.486233, 1.780708, 20
0.523244, 1.850537, 20
0.561658, 1.920704, 20
0.601483, 1.991231, 20
0.642725, 2.062142, 20
0.685395, 2.133461, 20
0.729499, 2.205213, 20
0.775047, 2.277426, 20
0.822050, 2.350128, 20
0.870517, 2.423350, 20
0.920459, 2.497124, 20
0.971889, 2.571486, 20
1.024819, 2.646470, 20
1.079261, 2.722116, 20
1.135230, 2.798466, 20
1.192741, 2.875561, 20
1.251810, 2.953449, 20
1.312454, 3.032178, 20
1.374690, 3.111799, 20
1.438537, 3.192366, 20
1.504016, 3.273937, 20
1.571147, 3.356570, 20
1.639954, 3.440330, 20
1.710460, 3.525280, 20
1.782689, 3.611488, 20
1.856670, 3.699025, 20
1.932429, 3.787962, 20
2.009997, 3.878372, 20
2.089403, 3.970328, 20
2.170681, 4.063904, 20
2.253865, 4.159169, 20
2.338988, 4.256192, 20
2.426089, 4.355035, 20
2.515204, 4.455752, 20
2.606372, 4.558386, 20
2.699631, 4.662967, 20
2.795021, 4.769506, 20
2.892581, 4.877989, 20
2.992349, 4.988376, 20
3.094360, 5.100590, 20
3.198388, 5.201398, 20
3.303930, 5.277062, 20
3.410462, 5.326631, 20
3.517712, 5.362509, 20
3.625663, 5.397532, 20
3.734291, 5.431402, 20
3.843567, 5.463806, 20
3.953456, 5.494417, 20
4.063914, 5.522903, 20
4.174892, 5.548936, 20
4.286336, 5.572196, 20
4.398184, 5.592386, 20
4.510369, 5.609232, 20
4.622819, 5.622503, 20
4.735459, 5.632009, 20
4.848211, 5.637612, 20
4.960996, 5.639235, 20
5.073733, 5.636857, 20
5.186343, 5.630518, 20
5.298750, 5.620320, 20
5.410878, 5.606417, 20
5.522658, 5.589015, 20
5.634026, 5.568361, 20
5.744920, 5.544737, 20
5.855289, 5.518449, 20
5.965086, 5.489820, 20
6.074269, 5.459179, 20
6.182806, 5.426857, 20
6.290670, 5.393174, 20
6.397839, 5.358438, 20
6.504297, 5.322940, 20
6.610036, 5.286948, 20
6.715051, 5.250707, 20
6.819339, 5.214435, 20
6.922906, 5.178328, 20
7.025757, 5.142554, 20
7.127902, 5.107258, 20
7.229353, 5.072561, 20
7.330125, 5.038566, 20
7.430232, 5.005353, 20
7.529691, 4.972987, 20
7.628522, 4.941516, 20
7.726741, 4.910975, 20
7.824369, 4.881387, 20
7.921424, 4.852765, 20
8.017927, 4.825114, 20
8.113895, 4.798429, 20
8.209349, 4.772702, 20
8.304308, 4.747918, 20
8.398789, 4.724059, 20
8.492811, 4.701104, 20
8.586391, 4.679028, 20
8.679548, 4.657807, 20
8.772296, 4.637411, 20
8.838723, 3.321371, 20
8.902065, 3.167097, 20
8.964710, 3.132248, 20
9.026620, 3.095503, 20
9.087756, 3.056774, 20
9.148075, 3.015978, 20
9.207536, 2.973037, 20
9.266094, 2.927884, 20
9.323703, 2.880465, 20
9.380318, 2.830747, 20
9.435892, 2.778722, 20
9.490380, 2.724411, 20
9.543738, 2.667878, 20
9.595923, 2.609236, 20
9.646896, 2.548656, 20
9.696623, 2.486378, 20
9.745078, 2.422724, 20
9.792240, 2.358103, 20
9.838101, 2.293026, 20
9.882663, 2.228105, 20
9.925944, 2.164062, 20
9.967978, 2.101717, 20
10.008818, 2.041986, 20
10.048535, 1.985853, 20
10.087222, 1.934349, 20
10.124992, 1.888510, 20
10.161979, 1.849336, 20
10.198334, 1.817742, 20
10.234224, 1.794504, 20
10.269828, 1.780219, 20
10.305333, 1.775264, 20
10.340929, 1.779770, 20
10.376801, 1.793617, 20
10.413130, 1.816441, 20
10.450083, 1.847654, 20
10.487813, 1.886487, 20
10.526453, 1.932031, 20
10.566119, 1.983289, 20
10.606904, 2.039225, 20
10.648880, 2.098808, 20
10.692101, 2.161050, 20
10.736601, 2.225032, 20
10.782400, 2.289928, 20
10.829500, 2.355012, 20
10.877894, 2.419667, 20
10.927561, 2.483377, 20
10.978476, 2.545729, 20
11.030604, 2.606396, 20
11.083906, 2.665134, 20
11.138342, 2.721770, 20
11.193866, 2.776189, 20
11.250432, 2.828324, 20
11.307995, 2.878152, 20
11.366509, 2.925679, 20
11.425927, 2.970939, 20
11.486207, 3.013984, 20
11.547305, 3.054881, 20
11.609179, 3.093706, 20
11.671790, 3.130543, 20
11.735099, 3.165480, 20
11.799592, 3.224625, 20
11.879592, 4.000000, 20
11.959592, 4.000000, 20
12.039592, 4.000000, 20
12.119592, 4.000000, 20
12.199592, 4.000000, 20
12.279592, 4.000000, 20
12.359592, 4.000000, 20
12.439592, 4.000000, 20
12.519592, 4.000000, 20
12.599592, 4.000000, 20
12.679592, 4.000000, 20
12.759592, 4.000000, 20
12.839592, 4.000000, 20
12.919592, 4.000000, 20
12.999592, 4.000000, 20
13.079592, 4.000000, 20
13.159592, 4.000000, 20
13.239592, 4.000000, 20
13.319592, 4.000000, 20
13.399592, 4.000000, 20
13.479592, 4.000000, 20
13.559592, 4.000000, 20
13.639592, 4.000000, 20
13.719592, 4.000000, 20
13.799592, 4.000000, 20
13.879592, 4.000000, 20
13.959592, 4.000000, 20
14.039592, 4.000000, 20
14.119592, 4.000000, 20
14.199592, 4.000000, 20
14.279592, 4.000000, 20
14.359592, 4.000000, 20
14.439592, 4.000000, 20
14.519592, 4.000000, 20
14.599592, 4.000000, 20
14.679592, 4.000000, 20
14.759592, 4.000000, 20
14.839592, 4.000000, 20
14.919592, 4.000000, 20
14.999592, 4.000000, 20
15.079592, 4.000000, 20
15.159592, 4.000000, 20
15.239592, 4.000000, 20
15.319592, 4.000000, 20
15.399592, 4.000000, 20
15.479592, 4.000000, 20
15.559592, 4.000000, 20
15.639592, 4.000000, 20
15.719592, 4.000000, 20
15.799592, 4.000000, 20
15.879592, 4.000000, 20
15.959592, 4.000000, 20
16.039592, 4.000000, 20
16.119592, 4.000000, 20
16.199592, 4.000000, 20
16.279592, 4.000000, 20
16.359592, 4.000000, 20
16.439592, 4.000000, 20
16.519592, 4.000000, 20
16.599592, 4.000000, 20
16.679592, 4.000000, 20
16.759592, 4.000000, 20
16.839592, 4.000000, 20
16.919592, 4.000000, 20
16.999592, 4.000000, 20
17.079592, 4.000000, 20
17.159592, 4.000000, 20
17.239592, 4.000000, 20
17.319592, 4.000000, 20
17.399592, 4.000000, 20
17.479592, 4.000000, 20
17.559592, 4.000000, 20
17.639592, 4.000000, 20
17.719592, 4.000000, 20
17.799592, 4.000000, 20
17.879592, 4.000000, 20
17.959592, 4.000000, 20
18.039592, 4.000000, 20
18.119592, 4.000000, 20
18.199592, 4.000000, 20
18.279592, 4.000000, 20
18.359592, 4.000000, 20
18.439592, 4.000000, 20
18.519592, 4.000000, 20
18.599592, 4.000000, 20
18.679592, 4.000000, 20
18.759592, 4.000000, 20
18.839592, 4.000000, 20
18.919592, 4.000000, 20
18.999592, 4.000000, 20
19.079592, 4.000000, 20
19.159592, 4.000000, 20
19.239592, 4.000000, 20
19.319592, 4.000000, 20
19.399592, 4.000000, 20
19.479592, 4.000000, 20
19.559592, 4.000000, 20
19.639592, 4.000000, 20
19.719592, 4.000000, 20
19.799592, 4.000000, 20
19.879592, 4.000000, 20
19.959592, 4.000000, 20
20.039592, 4.000000, 20
20.119592, 4.000000, 20
20.199592, 4.000000, 20
20.279592, 4.000000, 20
20.359592, 4.000000, 20
20.439592, 4.000000, 20
20.519592, 4.000000, 20
20.599592, 4.000000, 20
20.679592, 4.000000, 20
20.759592, 4.000000, 20
20.839592, 4.000000, 20
20.919592, 4.000000, 20
20.999592, 4.000000, 20
21.079592, 4.000000, 20
21.159592, 4.000000, 20
21.239592, 4.000000, 20
21.319592, 4.000000, 20
21.399592, 4.000000, 20
21.479592, 4.000000, 20
21.559592, 4.000000, 20
21.639592, 4.000000, 20
21.719592, 4.000000, 20
21.799592, 4.000000, 20
21.879592, 4.000000, 20
21.959592, 4.000000, 20
22.039592, 4.000000, 20
22.119592, 4.000000, 20
22.199592, 4.000000, 20
22.279592, 4.000000, 20
22.359592, 4.000000, 20
22.439592, 4.000000, 20
22.519592, 4.000000, 20
22.599592, 4.000000, 20
22.679592, 4.000000, 20
22.759592, 4.000000, 20
22.839592, 4.000000, 20
22.919592, 4.000000, 20
22.999592, 4.000000, 20
23.079592, 4.000000, 20
23.159592, 4.000000, 20
23.239592, 4.000000, 20
23.319592, 4.000000, 20
23.399592, 4.000000, 20
23.479592, 4.000000, 20
23.559592, 4.000000, 20
23.639592, 4.000000, 20
23.719592, 4.000000, 20
23.799035, 3.972182, 20
23.865415, 3.318976, 20
23.931377, 3.298122, 20
23.996915, 3.276866, 20
24.062019, 3.255228, 20
24.126684, 3.233237, 20
24.190902, 3.210923, 20
24.254669, 3.188324, 20
24.317979, 3.165485, 20
24.380828, 3.142456, 20
24.443118, 3.114518, 20
24.504602, 3.074207, 20
24.564983, 3.019050, 20
24.624068, 2.954238, 20
24.681821, 2.887643, 20
24.738266, 2.822244, 20
24.793427, 2.758082, 20
24.847331, 2.695191, 20
24.900003, 2.633598, 20
24.951470, 2.573319, 20
25.001757, 2.514366, 20
25.050892, 2.456738, 20
25.098900, 2.400430, 20
25.145809, 2.345426, 20
25.191643, 2.291701, 20
25.236427, 2.239224, 20
25.280186, 2.187956, 20
25.322943, 2.137852, 20
25.364721, 2.088860, 20
25.405539, 2.040924, 20
25.445419, 1.993982, 20
25.484378, 1.947972, 20
25.522435, 1.902826, 20
25.559604, 1.858476, 20
25.595901, 1.814853, 20
25.631339, 1.771888, 20
25.665929, 1.729512, 20
25.699682, 1.687659, 20
25.732608, 1.646262, 20
25.764713, 1.605260, 20
25.796005, 1.564593, 20
25.826489, 1.524202, 20
25.856169, 1.484036, 20
25.885050, 1.444043, 20
25.913134, 1.404179, 20
25.940422, 1.364399, 20
25.966915, 1.324667, 20
25.992614, 1.284946, 20
26.017518, 1.245205, 20
26.041627, 1.205417, 20
26.064938, 1.165557, 20
26.087450, 1.125603, 20
26.109161, 1.085539, 20
26.130068, 1.045349, 20
26.150168, 1.005020, 20
26.169459, 0.964543, 20
26.187937, 0.923909, 20
26.205599, 0.883115, 20
26.222442, 0.842155, 20
26.238463, 0.801030, 20
26.253658, 0.759739, 20
26.268023, 0.718283, 20
26.281557, 0.676666, 20
26.294255, 0.634892, 20
26.306114, 0.592967, 20
26.317132, 0.550896, 20
26.327306, 0.508688, 20
26.336633, 0.466350, 20
26.345110, 0.423891, 20
26.352737, 0.381321, 20
26.359510, 0.338649, 20
26.365428, 0.295886, 20
26.370488, 0.253042, 20
26.374691, 0.210129, 20
26.378034, 0.167158, 20
26.380517, 0.124140, 20
26.382139, 0.081089, 20
26.382988, 0.042450, 20
26.383296, 0.015418, 20
26.383351, 0.002746, 20
26.383351, 0.000000, 20
